mu,tau,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,h_seed4,h_seed5,s_seed0,s_seed1,s_seed2,s_seed3,s_seed4,s_seed5
1.45579,0.241379,race_to_bottom,-0.9560,0.9938,0.0378,0.000,2.08177e+08,5.7249e+06,56436.4,1.18754e+09,9.85144e+08,7.88115e+08,1.97029e+08,3796.67,7.22807e+06,3618.4,1.8875,2069.9,2.00949e+08,3810.99,48.1125,52761.8,1.0000,0.9999,0.9783,1.0000,0.9846,0.9998,0.0000,0.0242,0.0459,0.0654,0.0911,0.0000
1.84734,0.241379,race_to_bottom,-0.9512,0.9914,0.0402,0.000,2.10053e+08,5.71526e+06,57409.2,1.18649e+09,9.82205e+08,7.85764e+08,1.96441e+08,3830.87,9.50601e+06,4243.27,2.00833,2202.4,2.00547e+08,3812.93,47.9917,52629.3,1.0000,0.9996,0.9606,1.0000,0.9886,0.9999,0.0400,0.0000,0.0675,0.0637,0.0699,0.0000
2.3442,0.241379,race_to_bottom,-0.9742,0.9957,0.0215,0.000,2.07385e+08,5.75173e+06,31743.6,1.19061e+09,9.89004e+08,7.91203e+08,1.97801e+08,3782.22,4.82485e+06,4000.76,1.07917,1183.45,2.02561e+08,3776.43,48.9208,53648.2,1.0000,0.9999,0.9781,0.9996,0.9967,1.0000,0.0000,0.0000,0.0439,0.0400,0.0200,0.0251
2.9747,0.241379,race_to_bottom,-0.9664,0.9941,0.0276,0.000,2.08001e+08,5.73791e+06,38077.1,1.1891e+09,9.86873e+08,7.89499e+08,1.97375e+08,3793.45,5.58558e+06,3647.06,1.38333,1517.01,2.02416e+08,3799.45,48.6167,53314.6,1.0000,0.9996,0.9735,0.9998,0.9916,0.9999,0.0000,0.0000,0.0772,0.0400,0.0486,0.0000
3.77478,0.241379,race_to_bottom,-0.9750,0.9963,0.0213,0.000,2.07479e+08,5.74103e+06,31302.3,1.18956e+09,9.87853e+08,7.90282e+08,1.97571e+08,3783.92,5.17542e+06,5771.51,1.06667,1169.74,2.02303e+08,3771.12,48.9333,53661.9,1.0000,0.9999,0.9880,0.9996,0.9907,0.9998,0.0000,0.0000,0.0200,0.0400,0.0679,0.0000
4.79005,0.241379,race_to_bottom,-0.9372,0.9883,0.0510,0.000,2.11986e+08,5.67479e+06,65919.3,1.18195e+09,9.75704e+08,7.80563e+08,1.95141e+08,3866.12,1.20973e+07,5155.54,2.52917,2773.57,1.99888e+08,3849.33,47.4708,52058.1,1.0000,1.0000,0.9746,0.9587,0.9966,0.9997,0.0716,0.0000,0.0427,0.1718,0.0200,0.0000
6.07839,0.241379,race_to_bottom,-0.9556,0.9955,0.0399,0.000,2.0599e+08,5.66296e+06,64969.5,1.18078e+09,9.8052e+08,7.84416e+08,1.96104e+08,3756.77,7.15312e+06,4084.91,1.99167,2184.13,1.98837e+08,3778.38,48.0083,52647.5,1.0000,1.0000,0.9829,1.0000,0.9901,0.9999,0.1090,0.0243,0.0463,0.0400,0.0200,0.0000
7.71324,0.241379,race_to_bottom,-0.9648,0.9971,0.0323,0.000,2.0465e+08,5.63585e+06,52326.6,1.17774e+09,9.78775e+08,7.8302e+08,1.95755e+08,3732.33,5.55721e+06,3746.91,1.62083,1777.46,1.99093e+08,3754.19,48.3792,53054.2,1.0000,0.9999,0.9861,1.0000,0.9968,0.9998,0.0400,0.0000,0.0451,0.0889,0.0200,0.0000
9.7878,0.241379,race_to_bottom,-0.9464,0.9943,0.0479,0.000,2.04153e+08,5.55178e+06,72613.8,1.16799e+09,9.69462e+08,7.7557e+08,1.93892e+08,3723.27,7.03154e+06,2673.79,2.38333,2613.64,1.97122e+08,3777.89,47.6167,52218,1.0000,0.9998,0.9727,0.9942,0.9995,1.0000,0.0680,0.0536,0.0768,0.0692,0.0200,0.0000
12.4203,0.241379,race_to_bottom,-0.9457,0.9900,0.0443,0.000,2.01092e+08,5.30517e+06,61935.6,1.13233e+09,9.366e+08,7.4928e+08,1.8732e+08,3667.45,7.84869e+06,2993.76,2.2375,2453.72,1.93244e+08,3695.11,47.7625,52377.9,1.0000,0.9999,0.9569,0.9850,0.9994,0.9987,0.0555,0.0288,0.0704,0.0911,0.0200,0.0000
15.7609,0.241379,race_to_bottom,-0.7768,0.8689,0.0921,0.000,2.68923e+08,4.8021e+06,44680.2,1.06416e+09,8.00089e+08,6.40071e+08,1.60018e+08,4904.52,4.62202e+07,8482.67,4.60417,5049.08,2.22703e+08,4488.34,45.3958,49782.6,0.8367,0.9283,0.9146,0.7317,0.8753,0.9269,0.1718,0.0000,0.0424,0.2065,0.0901,0.0417
20,0.241379,transitional,0.3274,0.2901,0.6176,0.500,7.12442e+08,4.24887e+06,71069.8,1.01794e+09,3.09818e+08,2.47855e+08,6.19637e+07,12993.3,5.09417e+08,14526,30.8917,33876.8,2.03025e+08,10841.4,19.1083,20954.8,0.3857,0.5834,0.2037,0.0159,0.2142,0.3379,0.5593,0.0772,0.7444,0.9800,0.8016,0.5430
0.02,0.275862,green_club,0.3161,0.3439,0.6600,0.667,7.55593e+08,4.84681e+06,9121.75,1.09076e+09,3.4002e+08,2.72016e+08,6.80039e+07,13780.2,6.82532e+08,16092.5,33,36188.9,7.30613e+07,7125.85,17,18642.8,0.0305,1.0000,0.0203,0.0187,0.9939,0.0000,0.9800,0.0000,0.9800,0.9800,0.0200,1.0000
0.0253792,0.275862,green_club,0.6147,0.1953,0.8100,0.833,8.82665e+08,4.62977e+06,10295.2,1.06684e+09,1.88814e+08,1.51051e+08,3.77628e+07,16097.7,8.37286e+08,18845.9,40.5,44413.6,4.53792e+07,8644.38,9.5,10418,0.0327,0.9995,0.0117,0.0142,0.1135,0.0000,0.9800,0.0000,0.9800,0.9800,0.9200,1.0000
0.0322052,0.275862,green_club,0.3152,0.3448,0.6600,0.667,7.55463e+08,4.84829e+06,8361.05,1.09089e+09,3.40286e+08,2.72228e+08,6.80571e+07,13777.9,6.82579e+08,16365.8,33,36188.9,7.2883e+07,6855.45,17,18642.8,0.0192,1.0000,0.0264,0.0301,0.9931,0.0000,0.9800,0.0000,0.9800,0.9800,0.0200,1.0000
0.0408672,0.275862,race_to_bottom,-0.0166,0.5099,0.4933,0.500,6.17269e+08,5.08878e+06,7739.48,1.11762e+09,5.05443e+08,4.04354e+08,1.01089e+08,11257.5,5.09739e+08,15956.8,24.6667,27050.3,1.0753e+08,6712.07,25.3333,27781.4,0.0193,0.9992,0.0314,0.0175,0.9922,1.0000,0.9800,0.0000,0.9800,0.9800,0.0200,0.0000
0.0518589,0.275862,green_club,0.2792,0.3641,0.6433,0.667,7.41147e+08,4.86331e+06,12112.3,1.09266e+09,3.56389e+08,2.85111e+08,7.12778e+07,13516.8,6.6204e+08,18761.4,32.1667,35275,7.91069e+07,7208.31,17.8333,19556.6,0.0242,0.9999,0.0150,0.0281,0.1173,1.0000,0.9800,0.0000,0.9800,0.9800,0.9200,0.0000
0.0658069,0.275862,race_to_bottom,-0.3404,0.6737,0.3333,0.333,4.80086e+08,5.31504e+06,10444,1.14253e+09,6.67766e+08,5.34213e+08,1.33553e+08,8755.64,3.40807e+08,12735.6,16.6667,18277.2,1.39279e+08,5369.72,33.3333,36554.4,0.0258,0.9997,0.9903,0.0266,1.0000,1.0000,0.9800,0.0000,0.0200,0.9800,0.0200,0.0000
0.0835064,0.275862,race_to_bottom,-0.0248,0.5214,0.4967,0.500,6.08378e+08,5.07346e+06,34384.4,1.11595e+09,5.12685e+08,4.10148e+08,1.02537e+08,11095.4,5.00547e+08,12280.7,24.8333,27233.1,1.07831e+08,6223.94,25.1667,27598.6,1.0000,1.0000,0.0120,1.0000,0.1165,0.0000,0.0400,0.0000,0.9800,0.0400,0.9200,1.0000
0.105966,0.275862,race_to_bottom,-0.3356,0.6723,0.3367,0.333,4.80141e+08,5.30883e+06,20264.6,1.14195e+09,6.67138e+08,5.3371e+08,1.33428e+08,8756.64,3.41149e+08,11293.6,16.8333,18460,1.38992e+08,6036.14,33.1667,36371.7,0.0236,0.9999,0.0148,1.0000,0.9955,1.0000,0.9800,0.0000,0.9800,0.0400,0.0200,0.0000
0.134467,0.275862,race_to_bottom,-0.3388,0.6722,0.3333,0.333,4.80897e+08,5.31445e+06,9597.16,1.14247e+09,6.66902e+08,5.33522e+08,1.3338e+08,8770.42,3.41284e+08,12956.6,16.6667,18277.2,1.39612e+08,5646.35,33.3333,36554.4,0.0279,0.9997,0.9897,0.0206,0.9951,1.0000,0.9800,0.0000,0.0200,0.9800,0.0200,0.0000
0.170634,0.275862,race_to_bottom,-0.3147,0.6647,0.3500,0.333,4.86383e+08,5.2875e+06,27474.6,1.13948e+09,6.58415e+08,5.26732e+08,1.31683e+08,8870.48,3.50276e+08,11742.8,17.5,19191.1,1.36107e+08,4915.03,32.5,35640.6,0.0262,1.0000,0.9893,0.9999,0.9728,0.0000,0.9800,0.0000,0.0200,0.0400,0.0600,1.0000
0.216527,0.275862,race_to_bottom,-0.6591,0.8357,0.1767,0.167,3.43137e+08,5.53429e+06,22251.1,1.16678e+09,8.29197e+08,6.63358e+08,1.65839e+08,6258.01,1.72441e+08,8691.98,8.83333,9686.93,1.70696e+08,4576.62,41.1667,45144.7,0.0295,0.9995,0.9871,0.9982,1.0000,1.0000,0.9800,0.0000,0.0200,0.0400,0.0200,0.0000
0.274765,0.275862,race_to_bottom,-0.9776,0.9976,0.0200,0.000,2.0695e+08,5.75537e+06,32297.5,1.19121e+09,9.90048e+08,7.92039e+08,1.9801e+08,3774.28,4.69469e+06,5176.44,1,1096.63,2.02255e+08,3764.08,49,53735,1.0000,0.9995,0.9893,0.9999,0.9969,1.0000,0.0400,0.0000,0.0200,0.0400,0.0200,0.0000
0.348666,0.275862,race_to_bottom,-0.9835,0.9968,0.0133,0.000,2.07116e+08,5.76799e+06,19488.9,1.19262e+09,9.91289e+08,7.93031e+08,1.98258e+08,3777.3,3.75773e+06,6004.07,0.666667,731.089,2.03358e+08,3759.07,49.3333,54100.6,1.0000,0.9999,0.9811,1.0000,1.0000,0.9998,0.0000,0.0000,0.0200,0.0400,0.0200,0.0000
0.442443,0.275862,race_to_bottom,-0.9499,0.9901,0.0402,0.000,2.10868e+08,5.71895e+06,55187.2,1.18693e+09,9.81838e+08,7.85471e+08,1.96368e+08,3845.74,1.00488e+07,4862.9,2.00417,2197.84,2.00819e+08,3818.38,47.9958,52633.8,0.9834,0.9992,0.9717,0.9869,0.9994,1.0000,0.0891,0.0000,0.0434,0.0885,0.0200,0.0000
0.561443,0.275862,race_to_bottom,-0.9767,0.9967,0.0200,0.000,2.06919e+08,5.75418e+06,32296.1,1.19103e+09,9.89901e+08,7.91921e+08,1.9798e+08,3773.72,4.69526e+06,5177.08,1,1096.63,2.02224e+08,3763.49,49,53735,1.0000,0.9999,0.9858,1.0000,0.9944,1.0000,0.0400,0.0000,0.0200,0.0400,0.0200,0.0000
0.71245,0.275862,race_to_bottom,-0.9765,0.9965,0.0200,0.000,2.0709e+08,5.75328e+06,31858.4,1.19092e+09,9.89612e+08,7.91689e+08,1.97922e+08,3776.82,4.85281e+06,5285.01,1,1096.63,2.02237e+08,3763.74,49,53735,1.0000,0.9998,0.9855,0.9977,0.9962,0.9998,0.0400,0.0000,0.0200,0.0400,0.0200,0.0000
0.904071,0.275862,race_to_bottom,-0.9766,0.9966,0.0200,0.000,2.06958e+08,5.75424e+06,32187.8,1.19098e+09,9.89807e+08,7.91846e+08,1.97961e+08,3774.43,4.73495e+06,5204.26,1,1096.63,2.02223e+08,3763.47,49,53735,1.0000,0.9998,0.9841,0.9996,0.9964,0.9999,0.0400,0.0000,0.0200,0.0400,0.0200,0.0000
1.14723,0.275862,race_to_bottom,-0.9760,0.9960,0.0200,0.000,2.07839e+08,5.75603e+06,30283.4,1.1912e+09,9.89149e+08,7.91319e+08,1.9783e+08,3790.49,5.43329e+06,5898.31,1,1096.63,2.02406e+08,3766.9,49,53735,0.9965,0.9999,0.9860,0.9996,0.9942,1.0000,0.0400,0.0000,0.0200,0.0400,0.0200,0.0000
1.45579,0.275862,race_to_bottom,-0.9779,0.9949,0.0170,0.000,2.08435e+08,5.76004e+06,22707.2,1.19161e+09,9.88956e+08,7.91165e+08,1.97791e+08,3801.36,5.34631e+06,5936.01,0.854167,936.707,2.03089e+08,3768.88,49.1458,53895,1.0000,1.0000,0.9801,0.9998,0.9899,1.0000,0.0000,0.0000,0.0423,0.0400,0.0200,0.0000
1.84734,0.275862,race_to_bottom,-0.9719,0.9969,0.0249,0.000,2.06893e+08,5.74531e+06,39345.7,1.18992e+09,9.88808e+08,7.91047e+08,1.97762e+08,3773.25,4.99542e+06,3789.79,1.24583,1366.22,2.01898e+08,3777.12,48.7542,53465.4,1.0000,0.9996,0.9846,0.9999,0.9975,0.9995,0.0000,0.0479,0.0417,0.0400,0.0200,0.0000
2.3442,0.275862,race_to_bottom,-0.9597,0.9951,0.0355,0.000,2.07694e+08,5.72688e+06,51655,1.18785e+09,9.85937e+08,7.8875e+08,1.97187e+08,3787.85,6.09659e+06,3224.49,1.77083,1941.95,2.01597e+08,3812.81,48.2292,52889.7,1.0000,0.9998,0.9807,0.9997,0.9910,0.9996,0.0329,0.0225,0.0442,0.0666,0.0467,0.0000
2.9747,0.275862,race_to_bottom,-0.9401,0.9929,0.0529,0.000,2.08107e+08,5.68716e+06,81952.6,1.18317e+09,9.80832e+08,7.84666e+08,1.96166e+08,3795.37,9.22198e+06,4499.46,2.64167,2896.94,1.98885e+08,3830.52,47.3583,51934.7,1.0000,0.9894,0.9807,1.0000,0.9913,0.9962,0.0638,0.0520,0.0200,0.0669,0.0861,0.0285
3.77478,0.275862,race_to_bottom,-0.9569,0.9913,0.0344,0.000,2.10875e+08,5.72031e+06,42712.3,1.18701e+09,9.81898e+08,7.85518e+08,1.9638e+08,3845.87,8.93152e+06,5782.62,1.71667,1882.55,2.01944e+08,3815.73,48.2833,52949.1,1.0000,0.9994,0.9830,0.9910,0.9974,0.9769,0.0400,0.0000,0.0200,0.0657,0.0200,0.0606
4.79005,0.275862,race_to_bottom,-0.9778,0.9950,0.0172,0.000,2.07479e+08,5.73681e+06,23993.7,1.18906e+09,9.87342e+08,7.89874e+08,1.97468e+08,3783.93,4.90606e+06,5505.52,0.8625,945.846,2.02573e+08,3759.99,49.1375,53885.8,1.0000,0.9998,0.9800,1.0000,0.9908,0.9997,0.0000,0.0000,0.0433,0.0400,0.0200,0.0000
6.07839,0.275862,race_to_bottom,-0.9396,0.9881,0.0485,0.000,2.11311e+08,5.65728e+06,55072.5,1.17996e+09,9.74359e+08,7.79487e+08,1.94872e+08,3853.82,9.94071e+06,3623.48,2.40417,2636.49,2.01371e+08,3867.66,47.5958,52195.2,1.0000,0.9929,0.9416,0.9948,0.9998,0.9995,0.0000,0.0313,0.1096,0.1303,0.0200,0.0000
7.71324,0.275862,race_to_bottom,-0.9316,0.9868,0.0552,0.000,2.11859e+08,5.59036e+06,73400.1,1.17259e+09,9.66393e+08,7.73115e+08,1.93279e+08,3863.81,1.43025e+07,5262.9,2.75,3015.74,1.97556e+08,3816.98,47.25,51815.9,1.0000,0.9850,0.9813,0.9608,0.9944,0.9992,0.0400,0.0292,0.0413,0.1331,0.0874,0.0000
9.7878,0.275862,race_to_bottom,-0.9353,0.9869,0.0516,0.000,2.09387e+08,5.52179e+06,59719.5,1.16443e+09,9.60628e+08,7.68503e+08,1.92126e+08,3818.72,1.08452e+07,4090.05,2.57083,2819.26,1.98542e+08,3822.08,47.4292,52012.4,1.0000,0.9998,0.9816,0.9933,0.9749,0.9720,0.0000,0.0332,0.0402,0.0620,0.0873,0.0869
12.4203,0.275862,race_to_bottom,-0.9613,0.9922,0.0309,0.000,2.00099e+08,5.34045e+06,39824.4,1.13479e+09,9.40075e+08,7.5206e+08,1.88015e+08,3649.34,6.96438e+06,4893.75,1.53333,1681.5,1.93135e+08,3638.28,48.4667,53150.2,0.9759,0.9979,0.9942,0.9975,0.9882,0.9997,0.0525,0.0000,0.0200,0.0400,0.0729,0.0000
15.7609,0.275862,race_to_bottom,-0.6066,0.7726,0.1660,0.000,3.31693e+08,4.76024e+06,62804.2,1.07302e+09,7.46153e+08,5.96922e+08,1.49231e+08,6049.29,8.98869e+07,10011.1,8.27083,9070.07,2.41806e+08,5293.56,41.7292,45761.6,0.6944,0.8930,0.7484,0.7870,0.7559,0.7570,0.2379,0.0543,0.2518,0.1793,0.0888,0.1838
20,0.275862,green_club,0.2318,0.3307,0.5625,0.500,6.71923e+08,4.28781e+06,57337.6,1.01903e+09,3.51448e+08,2.81158e+08,7.02895e+07,12254.3,4.81994e+08,14092.8,28.1292,30847.4,1.8993e+08,9916.31,21.8708,23984.3,0.5638,0.6749,0.0882,0.0625,0.3878,0.2071,0.1910,0.1209,0.9404,0.9505,0.4330,0.7392
0.02,0.310345,green_club,0.3158,0.3442,0.6600,0.667,7.55895e+08,4.84286e+06,7516.6,1.09025e+09,3.39206e+08,2.71364e+08,6.78411e+07,13785.7,6.82575e+08,16953.1,33,36188.9,7.332e+07,7229.61,17,18642.8,0.0243,0.9999,0.0306,0.0235,0.9871,0.0000,0.9800,0.0000,0.9800,0.9800,0.0200,1.0000
0.0253792,0.310345,green_club,0.6293,0.1874,0.8167,0.833,8.88741e+08,4.62111e+06,8126.45,1.06582e+09,1.81707e+08,1.45366e+08,3.63415e+07,16208.5,8.45778e+08,18886.3,40.8333,44779.2,4.29624e+07,8590.43,9.16667,10052.5,0.0240,0.9993,0.0177,0.0301,0.0532,0.0000,0.9800,0.0000,0.9800,0.9800,0.9600,1.0000
0.0322052,0.310345,green_club,0.2833,0.3600,0.6433,0.667,7.43147e+08,4.86327e+06,9717.39,1.09264e+09,3.54366e+08,2.83493e+08,7.08732e+07,13553.2,6.63343e+08,18798.9,32.1667,35275,7.98041e+07,7889.2,17.8333,19556.6,0.0193,0.9994,0.0168,0.0159,0.1090,0.9999,0.9800,0.0000,0.9800,0.9800,0.9200,0.0000
0.0408672,0.310345,green_club,0.6443,0.1791,0.8233,0.833,8.94825e+08,4.61824e+06,9752.54,1.06555e+09,1.75357e+08,1.40286e+08,3.50714e+07,16319.5,8.53214e+08,16624.3,41.1667,45144.7,4.16108e+07,9345.21,8.83333,9686.93,0.0278,0.0159,0.0116,0.0234,0.9957,0.0000,0.9800,0.9800,0.9800,0.9800,0.0200,1.0000
0.0518589,0.310345,green_club,0.6070,0.1996,0.8067,0.833,8.79239e+08,4.62952e+06,12693.1,1.06681e+09,1.9221e+08,1.53768e+08,3.84421e+07,16035.2,8.32062e+08,18806.9,40.3333,44230.9,4.7177e+07,8679.03,9.66667,10600.8,0.0280,0.0230,0.0114,0.0231,0.1126,0.9996,0.9800,0.9800,0.9800,0.9800,0.9200,0.0000
0.0658069,0.310345,green_club,0.3090,0.3477,0.6567,0.667,7.5365e+08,4.85232e+06,10437.4,1.09144e+09,3.4265e+08,2.7412e+08,6.853e+07,13744.8,6.78378e+08,16683.5,32.8333,36006.1,7.52725e+07,7828.67,17.1667,18825.5,0.0283,0.0259,0.0200,0.0226,0.9895,0.9998,0.9800,0.9800,0.9800,0.9800,0.0200,0.0000
0.0835064,0.310345,green_club,0.3262,0.3404,0.6667,0.667,7.58708e+08,4.84278e+06,16671.1,1.09039e+09,3.36546e+08,2.69237e+08,6.73092e+07,13837,6.86281e+08,16355.2,33.3333,36554.4,7.24272e+07,7264.8,16.6667,18277.2,0.0215,0.9996,0.0226,0.0195,0.9796,0.0000,0.9800,0.0000,0.9800,0.9800,0.0600,1.0000
0.105966,0.310345,green_club,0.3158,0.3442,0.6600,0.667,7.56274e+08,4.85394e+06,8991.88,1.09164e+09,3.40232e+08,2.72185e+08,6.80463e+07,13792.6,6.83222e+08,16482.3,33,36188.9,7.30515e+07,7008.94,17,18642.8,0.0315,0.9998,0.0184,0.0235,0.9918,0.0000,0.9800,0.0000,0.9800,0.9800,0.0200,1.0000
0.134467,0.310345,race_to_bottom,-0.0153,0.5086,0.4933,0.500,6.17546e+08,5.08992e+06,8946.12,1.11775e+09,5.05302e+08,4.04242e+08,1.0106e+08,11262.6,5.09652e+08,15119.1,24.6667,27050.3,1.07894e+08,7157.98,25.3333,27781.4,0.0246,0.9996,0.0102,0.0213,0.9964,0.9997,0.9800,0.0000,0.9800,0.9800,0.0200,0.0000
0.170634,0.310345,race_to_bottom,-0.0281,0.5147,0.4867,0.500,6.13272e+08,5.10132e+06,5085.9,1.11909e+09,5.10924e+08,4.08739e+08,1.02185e+08,11184.6,5.04242e+08,18895.3,24.3333,26684.7,1.0903e+08,6321.64,25.6667,28146.9,1.0000,0.9991,0.0164,0.0244,0.0483,1.0000,0.0000,0.0000,0.9800,0.9800,0.9600,0.0000
0.216527,0.310345,race_to_bottom,-0.0041,0.5041,0.5000,0.500,6.21568e+08,5.0805e+06,7544.32,1.11664e+09,5.00165e+08,4.00132e+08,1.00033e+08,11335.9,5.16245e+08,15077.7,25,27415.8,1.05322e+08,5753.63,25,27415.8,0.0275,0.9998,0.9864,0.0222,0.9886,0.0000,0.9800,0.0000,0.0200,0.9800,0.0200,1.0000
0.274765,0.310345,race_to_bottom,-0.0391,0.5258,0.4867,0.500,6.04823e+08,5.08723e+06,22712.4,1.11747e+09,5.17755e+08,4.14204e+08,1.03551e+08,11030.5,4.94571e+08,14698.8,24.3333,26684.7,1.10252e+08,6120.65,25.6667,28146.9,0.0228,0.9999,0.0256,0.9999,0.1070,0.9997,0.9800,0.0000,0.9800,0.0400,0.9200,0.0000
0.348666,0.310345,race_to_bottom,-0.3527,0.6837,0.3309,0.333,4.72154e+08,5.30174e+06,22255,1.14105e+09,6.74217e+08,5.39373e+08,1.34843e+08,8610.98,3.29253e+08,13659.4,16.55,18149.3,1.42901e+08,5553.58,33.45,36682.4,0.0307,0.9999,0.9888,0.9716,0.1108,1.0000,0.9800,0.0000,0.0200,0.0655,0.9200,0.0000
0.442443,0.310345,race_to_bottom,-0.6489,0.8336,0.1848,0.167,3.43327e+08,5.51746e+06,34724.1,1.16478e+09,8.27009e+08,6.61607e+08,1.65402e+08,6261.48,1.7353e+08,7984.03,9.24583,10139.3,1.69797e+08,4535.6,40.7542,44692.4,1.0000,0.9998,0.9872,0.0200,0.9948,1.0000,0.0668,0.0000,0.0418,0.9800,0.0200,0.0000
0.561443,0.310345,race_to_bottom,-0.9777,0.9977,0.0200,0.000,2.06396e+08,5.75484e+06,33507.9,1.19111e+09,9.90503e+08,7.92403e+08,1.98101e+08,3764.18,4.24991e+06,4567.96,1,1096.63,2.02146e+08,3762.04,49,53735,1.0000,0.9999,0.9894,0.9998,0.9971,0.9997,0.0400,0.0000,0.0200,0.0400,0.0200,0.0000
0.71245,0.310345,race_to_bottom,-0.9676,0.9958,0.0282,0.000,2.07504e+08,5.74186e+06,44058.7,1.18956e+09,9.87845e+08,7.90276e+08,1.97569e+08,3784.38,6.00732e+06,3782.69,1.4,1535.29,2.01497e+08,3781.27,48.6,53296.4,1.0000,0.9954,0.9802,0.9995,1.0000,1.0000,0.0400,0.0228,0.0464,0.0400,0.0200,0.0000
0.904071,0.310345,race_to_bottom,-0.9584,0.9935,0.0351,0.000,2.08971e+08,5.72656e+06,53843.1,1.18791e+09,9.84715e+08,7.87772e+08,1.96943e+08,3811.14,8.37173e+06,6187.63,1.7625,1932.82,2.006e+08,3794.2,48.2375,52898.8,0.9830,1.0000,0.9839,0.9997,0.9942,1.0000,0.1057,0.0000,0.0200,0.0648,0.0200,0.0000
1.14723,0.310345,race_to_bottom,-0.9609,0.9943,0.0334,0.000,2.08344e+08,5.72927e+06,49422.7,1.18806e+09,9.85499e+08,7.88399e+08,1.971e+08,3799.7,6.97758e+06,3866.67,1.67917,1841.43,2.01366e+08,3802.32,48.3208,52990.2,1.0000,0.9999,0.9759,0.9997,0.9905,1.0000,0.0400,0.0246,0.0760,0.0400,0.0200,0.0000
1.45579,0.310345,race_to_bottom,-0.9581,0.9951,0.0370,0.000,2.07446e+08,5.72399e+06,58068.6,1.18753e+09,9.85867e+08,7.88694e+08,1.97173e+08,3783.33,6.72465e+06,3473.59,1.85417,2033.34,2.00722e+08,3802.62,48.1458,52798.3,0.9988,0.9996,0.9760,1.0000,0.9966,0.9996,0.0422,0.0503,0.0493,0.0400,0.0200,0.0200
1.84734,0.310345,race_to_bottom,-0.9724,0.9963,0.0239,0.000,2.06909e+08,5.74615e+06,38735.3,1.19001e+09,9.88888e+08,7.9111e+08,1.97778e+08,3773.54,5.16949e+06,4105.33,1.19583,1311.39,2.0174e+08,3769.93,48.8042,53520.3,1.0000,1.0000,0.9845,0.9998,0.9935,0.9998,0.0400,0.0000,0.0435,0.0400,0.0200,0.0000
2.3442,0.310345,race_to_bottom,-0.9793,0.9965,0.0172,0.000,2.0744e+08,5.75942e+06,25099.4,1.19155e+09,9.89891e+08,7.91913e+08,1.97978e+08,3783.21,4.50237e+06,6650.26,0.8625,945.846,2.02937e+08,3766.65,49.1375,53885.8,1.0000,0.9994,0.9890,1.0000,0.9913,0.9994,0.0000,0.0000,0.0200,0.0634,0.0200,0.0000
2.9747,0.310345,race_to_bottom,-0.9670,0.9959,0.0289,0.000,2.07293e+08,5.73564e+06,44629.4,1.18871e+09,9.87195e+08,7.89756e+08,1.97439e+08,3780.53,5.81233e+06,4540.59,1.4375,1576.41,2.0148e+08,3784.18,48.5625,53255.2,0.9920,0.9998,0.9846,0.9998,0.9992,0.9997,0.0683,0.0000,0.0200,0.0400,0.0200,0.0251
3.77478,0.310345,race_to_bottom,-0.9580,0.9926,0.0346,0.000,2.09001e+08,5.72148e+06,47555.4,1.18717e+09,9.83942e+08,7.87154e+08,1.96788e+08,3811.68,7.42284e+06,3570.35,1.72083,1887.12,2.01578e+08,3809.43,48.2792,52944.5,1.0000,0.9955,0.9836,0.9774,0.9994,0.9995,0.0000,0.0272,0.0455,0.0888,0.0200,0.0262
4.79005,0.310345,race_to_bottom,-0.9766,0.9975,0.0209,0.000,2.05867e+08,5.73106e+06,34013.2,1.18824e+09,9.88142e+08,7.90514e+08,1.97628e+08,3754.53,4.0344e+06,3935.63,1.04583,1146.9,2.01833e+08,3759.8,48.9542,53684.8,1.0000,1.0000,0.9852,1.0000,0.9999,0.9999,0.0000,0.0232,0.0200,0.0400,0.0200,0.0225
6.07839,0.310345,race_to_bottom,-0.9512,0.9888,0.0376,0.000,2.11238e+08,5.6654e+06,45470,1.18106e+09,9.7553e+08,7.80424e+08,1.95106e+08,3852.48,1.06058e+07,5363.22,1.875,2056.19,2.00632e+08,3808.56,48.125,52775.5,1.0000,0.9995,0.9849,0.9493,0.9991,1.0000,0.0456,0.0000,0.0200,0.1402,0.0200,0.0000
7.71324,0.310345,race_to_bottom,-0.9314,0.9901,0.0587,0.000,2.09214e+08,5.58358e+06,87157.8,1.17181e+09,9.68269e+08,7.74615e+08,1.93654e+08,3815.56,1.28242e+07,3367.36,2.94167,3225.93,1.96389e+08,3808.33,47.0583,51605.7,1.0000,1.0000,0.9794,0.9611,1.0000,0.9999,0.0884,0.0449,0.0663,0.1059,0.0200,0.0264
9.7878,0.310345,race_to_bottom,-0.9310,0.9902,0.0592,0.000,2.06921e+08,5.52417e+06,80808.9,1.16478e+09,9.63469e+08,7.70775e+08,1.92694e+08,3773.74,9.66596e+06,2978.05,2.97083,3257.91,1.97255e+08,3839,47.0292,51573.7,1.0000,0.9997,0.9424,0.9997,1.0000,0.9991,0.1122,0.0358,0.1473,0.0400,0.0200,0.0000
